,admin1,admin2,year,month,fatalities,cc_event_count,actor_state,actor_rebel_groups,actor_political_militias,actor_identity_militias,actor_civilians,actor_others,cc_onset,admin0,inflation_all,inflation_food,inflation_non_food,rainfall,rainfall_lag,temperature mean,btotl,maize_ETB_KG,teff_ETB_KG,wheat_ETB_KG,mean ndvi,ndvi_lag,cluster
12534,Southern Nations,Burji,2005,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12535,Southern Nations,Burji,2006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12536,Southern Nations,Burji,2006,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12537,Southern Nations,Burji,2006,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12538,Southern Nations,Burji,2006,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12539,Southern Nations,Burji,2006,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12540,Southern Nations,Burji,2006,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12541,Southern Nations,Burji,2006,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.7,12.9,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12542,Southern Nations,Burji,2006,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.9,13.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12543,Southern Nations,Burji,2006,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.9,12.7,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12544,Southern Nations,Burji,2006,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,11.3,13.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12545,Southern Nations,Burji,2006,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,11.7,13.3,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12546,Southern Nations,Burji,2006,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.3,13.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12547,Southern Nations,Burji,2007,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.9,14.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12548,Southern Nations,Burji,2007,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.5,14.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12549,Southern Nations,Burji,2007,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,14.2,15.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12550,Southern Nations,Burji,2007,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.2,16.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12551,Southern Nations,Burji,2007,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.5,16.9,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12552,Southern Nations,Burji,2007,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.8,17.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12553,Southern Nations,Burji,2007,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.9,17.9,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12554,Southern Nations,Burji,2007,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,16.1,18.6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12555,Southern Nations,Burji,2007,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,16.5,19.7,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12556,Southern Nations,Burji,2007,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,16.9,20.6,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12557,Southern Nations,Burji,2007,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,17.1,21.3,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12558,Southern Nations,Burji,2007,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,17.2,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12559,Southern Nations,Burji,2008,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,17.5,22.8,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12560,Southern Nations,Burji,2008,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,18.0,23.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12561,Southern Nations,Burji,2008,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,19.0,25.2,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12562,Southern Nations,Burji,2008,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,19.9,26.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12563,Southern Nations,Burji,2008,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,21.8,29.7,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12564,Southern Nations,Burji,2008,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,25.3,34.9,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12565,Southern Nations,Burji,2008,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,29.6,41.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12566,Southern Nations,Burji,2008,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,33.6,46.9,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12567,Southern Nations,Burji,2008,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,37.2,51.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12568,Southern Nations,Burji,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,40.3,55.7,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12569,Southern Nations,Burji,2008,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,40.3,55.7,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12570,Southern Nations,Burji,2008,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,42.8,58.7,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12571,Southern Nations,Burji,2008,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,44.4,60.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12572,Southern Nations,Burji,2009,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,45.6,60.9,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12573,Southern Nations,Burji,2009,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,46.1,61.1,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12574,Southern Nations,Burji,2009,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,45.2,59.2,24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12575,Southern Nations,Burji,2009,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,44.3,57.2,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12576,Southern Nations,Burji,2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,41.6,52.6,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12577,Southern Nations,Burji,2009,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,36.4,44.2,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12578,Southern Nations,Burji,2009,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,29.9,34.2,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12579,Southern Nations,Burji,2009,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,24.1,25.4,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12580,Southern Nations,Burji,2009,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,18.7,17.5,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12581,Southern Nations,Burji,2009,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,14.1,11.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12582,Southern Nations,Burji,2009,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.6,6.1,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12583,Southern Nations,Burji,2009,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.5,3.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12584,Southern Nations,Burji,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,6.6,0.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12585,Southern Nations,Burji,2010,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,5.0,-1.6,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12586,Southern Nations,Burji,2010,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,3.9,-3.3,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12587,Southern Nations,Burji,2010,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,2.9,-4.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12588,Southern Nations,Burji,2010,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,2.4,-5.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12589,Southern Nations,Burji,2010,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,2.8,-5.4,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12590,Southern Nations,Burji,2010,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,3.6,-4.5,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12591,Southern Nations,Burji,2010,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,4.4,-3.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12592,Southern Nations,Burji,2010,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,5.4,-2.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12593,Southern Nations,Burji,2010,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,6.7,-0.4,18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12594,Southern Nations,Burji,2010,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.5,0.8,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12595,Southern Nations,Burji,2010,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12596,Southern Nations,Burji,2011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.0,2.6,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12597,Southern Nations,Burji,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.8,3.7,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12598,Southern Nations,Burji,2011,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,11.3,5.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12599,Southern Nations,Burji,2011,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.2,8.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12600,Southern Nations,Burji,2011,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,15.5,11.9,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12601,Southern Nations,Burji,2011,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,18.1,15.7,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12602,Southern Nations,Burji,2011,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,20.9,19.8,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12603,Southern Nations,Burji,2011,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,23.9,24.1,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12604,Southern Nations,Burji,2011,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,26.6,28.4,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12605,Southern Nations,Burji,2011,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,29.1,32.3,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12606,Southern Nations,Burji,2011,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,31.5,36.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12607,Southern Nations,Burji,2011,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,33.2,39.2,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12608,Southern Nations,Burji,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,34.3,41.4,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12609,Southern Nations,Burji,2012,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,35.9,44.3,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12610,Southern Nations,Burji,2012,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,36.4,45.4,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12611,Southern Nations,Burji,2012,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,36.3,45.5,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12612,Southern Nations,Burji,2012,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,35.3,44.2,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12613,Southern Nations,Burji,2012,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,33.7,41.7,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12614,Southern Nations,Burji,2012,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,31.9,39.2,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12615,Southern Nations,Burji,2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,30.2,36.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12616,Southern Nations,Burji,2012,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,28.4,33.6,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12617,Southern Nations,Burji,2012,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,26.4,30.4,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12618,Southern Nations,Burji,2012,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,24.6,27.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12619,Southern Nations,Burji,2012,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,22.7,24.8,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12620,Southern Nations,Burji,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,22.3,25.6,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12621,Southern Nations,Burji,2013,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,20.3,22.6,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12622,Southern Nations,Burji,2013,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,18.2,19.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12623,Southern Nations,Burji,2013,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,16.2,16.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12624,Southern Nations,Burji,2013,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,14.6,14.4,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12625,Southern Nations,Burji,2013,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,13.5,12.6,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12626,Southern Nations,Burji,2013,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,12.4,11.1,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12627,Southern Nations,Burji,2013,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,11.3,9.4,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12628,Southern Nations,Burji,2013,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,10.1,7.9,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12629,Southern Nations,Burji,2013,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,9.4,7.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12630,Southern Nations,Burji,2013,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.6,6.5,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12631,Southern Nations,Burji,2013,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.1,5.8,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12632,Southern Nations,Burji,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.7,5.2,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12633,Southern Nations,Burji,2014,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.5,4.8,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12634,Southern Nations,Burji,2014,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.6,4.9,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12635,Southern Nations,Burji,2014,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.8,5.4,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12636,Southern Nations,Burji,2014,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.0,5.7,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12637,Southern Nations,Burji,2014,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.1,5.9,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12638,Southern Nations,Burji,2014,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.0,5.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12639,Southern Nations,Burji,2014,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,8.0,6.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12640,Southern Nations,Burji,2014,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.9,5.9,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12641,Southern Nations,Burji,2014,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.6,5.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12642,Southern Nations,Burji,2014,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,5.3,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12643,Southern Nations,Burji,2014,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,5.4,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12644,Southern Nations,Burji,2015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,5.6,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12645,Southern Nations,Burji,2015,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12646,Southern Nations,Burji,2015,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,6.3,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
12647,Southern Nations,Burji,2015,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia,7.4,6.6,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southern Nations_Burji
